"","CdStationHydro","CdStationHydroAncienRef","LbStationHydro","TypStationHydro","DtMiseServiceStationHydro","DtFermetureStationHydro","ProjCoordStationHydro","CoordXStationHydro","CoordYStationHydro","NomIntervenant","LbAffichageStationHydro"
"1128","P180000101","P1802910","La Cère à Sansac-de-Marmiesse","STD","1938-01-01 00:00:00+00","1970-01-01 00:00:00+01","26",646860,6420635,"DREAL Nouvelle-Aquitaine - UH Giron","HydroPortail/Hydro 2"
"1129","P183401001","P1834010","L'Authre à Ytrac [Le Vert]","STD","1998-01-01 00:00:00+01",NA,"26",646829,6424523,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"1130","R002001001","R0020010","La Charente à Suris [Pont de Suris]","STD","1979-10-01 00:00:00+01","2002-01-02 12:00:00+01","26",516637,6530249,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1131","R002001002","R0020011","La Charente à Suris [Pont de Suris]","STD","1991-12-30 00:00:00+01",NA,"26",516637,6530249,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1132","R011001001","R0110010","La Charente à Saint-Saviol - Pont Bridé","STD","1970-10-01 00:00:00+01",NA,"26",487114,6563297,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1133","R011001002","R0110020","La Charente à Voulême - Gué de Chambe","STD","1990-05-01 00:00:00+02","1998-07-01 00:00:00+02","26",486977,6557853,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1134","R011002001","R0100010","La Charente à Charroux [Pont de Rochemeaux]","STD","1983-09-01 00:00:00+02",NA,"26",497694,6564127,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1135","R021001001","R0210010","L'Argent-Or à Poursac","STD","2008-06-09 00:00:00+02",NA,"26",487546,6543816,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1136","R022001001","R0220010","La Charente à Chenon","STD","1972-03-01 00:00:00+01","1994-01-03 12:00:00+01","26",486681,6541844,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1137","R022001002","R0220020","La Charente à Aunac - Pont d'Aunac","STD","1975-07-01 00:00:00+01","2003-08-01 00:00:00+02","26",486058,6539284,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1138","R025001001","R0250010","Le Son-Sonnette à Saint-Front","STD","1997-01-01 00:00:00+01",NA,"26",489699,6536179,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1139","R103001001","R1132510","La Tardoire à Maisonnais-sur-Tardoire","STD","1970-10-01 00:00:00+01",NA,"26",520468,6516797,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1140","R108001001","R1192510","La Tardoire à Montbron - Moulin de Lavaud","STD","1967-01-01 00:00:00+01",NA,"26",505671,6511774,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1141","R108001002","R1192530","La Tardoire à Montbron","STD","1988-01-01 00:00:00+01",NA,"26",504898,6510805,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1142","R109001001","R1192520","La Tardoire à Rivières [Lacou]","STD","1977-04-01 00:00:00+01","1977-11-16 00:00:00+01","26",495197,6520325,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1143","R109001002","R1090401","La Tardoire à la Rochefoucauld [Lacou]","STD","1988-01-01 00:00:00+01",NA,"26",495197,6520325,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1144","R113041001","R1254030","Le Bandiat à Saint-Martial-de-Valette","STD","2011-01-12 00:00:00+01",NA,"26",516648,6493701,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1145","R116001001","R1264001","Le Bandiat à Feuillade [1]","STD","1966-11-01 00:00:00+01","2002-01-01 00:00:00+01","26",503063,6503965,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1146","R116001002","R1264010","Le Bandiat à Feuillade [1] - 2","DEB","2002-01-01 00:00:00+01","2019-12-02 00:00:00+01","26",503024,6503999,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1147","R116002001","R1264020","Le Bandiat à Marthon","STD","2005-01-01 00:00:00+01",NA,"26",500730,6504718,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1148","R118001001","R1302510","La Tardoire à Coulgens [Pont de Coulgens]","STD","1968-10-01 00:00:00+01",NA,"26",490052,6527217,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1149","R125001001","R1054010","La Bonnieure à Saint-Ciers-sur-Bonnieure [Villebette]","STD","1968-03-01 00:00:00+01",NA,"26",486582,6533805,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1150","R201501001","R2015010","Le Bief à Courcôme","STD","1983-04-01 00:00:00+02","1989-01-01 12:00:00+01","26",477682,6546474,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1151","R202001001","R2020010","La Charente à Luxé - Pont de la Terne","STD","1971-10-01 00:00:00+01","2014-11-24 00:00:00+01","26",475384,6536495,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1152","R202001002","R2000000","La Charente à Mansle","STD","2005-01-01 00:00:00+01",NA,"26",481309,6534761,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1153","R210001001","R2125010","L'Aume à Oradour [Moulin de Gouge] - Hors Service","STD","1997-12-15 00:00:00+01","2005-04-30 00:00:00+02","26",467514,6539268,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1154","R210001002","R2125011","L'Aume à Oradour [Moulin de Gouge] - Gouge","DEB","2005-05-01 00:00:00+02","2006-12-31 00:00:00+01","26",467514,6539268,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1155","R210001003","R2100010","L'Aume à Oradour [Moulin de Gouge] - Moulin de Gouge 2","STD","2008-06-26 00:00:00+02",NA,"26",467514,6539268,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1156","R210401001","R2104010","L'Aume à Longré","STD","1974-12-01 00:00:00+01","1980-04-17 00:00:00+02","26",467096,6549511,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1157","R211001001","R2125021","La Couture [bras principal] à Oradour [Germeville]","STD","1997-09-22 00:00:00+02","2010-07-28 00:00:00+02","26",467157,6538421,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1158","R211001101","R2125022","La Couture [bief] à Oradour [Germeville]","STD","1997-09-22 00:00:00+02","2010-07-28 00:00:00+02","26",467157,6538422,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1159","R211002001","R2110020","La Couture [ruisseau de Chillé] à Oradour [Fraignée]","STD","2010-09-22 00:00:00+02",NA,"26",466723,6539085,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1160","R211003001","R2110030","La Couture à Oradour [Le Maine]","STD","2010-09-22 00:00:00+02",NA,"26",466832,6539819,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1161","R212001001","R2134010","L'Aume [partielle] à Ambérac [Les Marais Cambouil Scie]","STD","1967-08-01 00:00:00+01","1987-01-01 12:00:00+01","26",471340,6534529,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1162","R212001101","R2134210","[L'Aume partielle] à Ambérac [Marais Gué des Pierres]","STD","1968-07-01 00:00:00+01","1988-01-01 12:00:00+01","26",471871,6534635,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1163","R222001001","R2240010","La Charente à Vindelle - La Côte","STD","1977-11-01 12:00:00+01","2020-12-10 00:00:00+01","26",474562,6515853,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1164","R222001002",NA,"La Charente à Montignac-Charente","STD","2005-01-01 00:00:00+01",NA,"26",476084,6524261,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail"
"1165","R222001003","R2240020","La Charente à Vindelle - Coursac","STD","2018-06-07 00:00:00+02",NA,"26",477807,6518941,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1166","R232001001","R2335010","L'Echelle à Touvre [Les Varennes]","STD","1969-02-01 00:00:00+01","1980-07-04 12:00:00+02","26",487088,6509442,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1167","R232002001","R2335060","L'Echelle [résurgence] à Touvre [résurgence de la Lèche]","STD","1985-03-01 00:00:00+01","1998-10-01 12:00:00+02","26",486535,6510254,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1168","R232003001","R2335070","L'Echelle à Touvre [Chez Drau]","STD","1985-03-01 00:00:00+01","1998-10-01 12:00:00+02","26",486645,6510178,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1169","R233505001","R2335050","La Touvre [résurgence] à Gond-Pontouvre [Foulpougne]","STD","1979-12-01 00:00:00+01",NA,"26",479601,6512142,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1170","R233508001","R2335080","La Touvre à Magnac-sur-Touvre [Moulin du Roy]","STD","1979-12-06 00:00:00+01","1987-01-01 12:00:00+01","26",485541,6510677,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1171","R234001001","R2340010","La Charente à Angoulême","STD","2005-01-01 00:00:00+01",NA,"26",478329,6509948,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1172","R234001002","R3020010","La Charente à Linars","STD","1971-01-01 00:00:00+01","1989-01-03 00:00:00+01","26",473514,6509174,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1173","R301001001","R3010010","La Charreau à Vœuil-et-Giget","STD","2008-06-01 00:00:00+02",NA,"26",477290,6503820,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1174","R307001002",NA,"La Charente à Jarnac","STD","2005-01-01 00:00:00+01",NA,"26",452986,6513702,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail"
"1175","R307001011","R3090020","La Charente à Mainxe","DEB","1988-07-01 00:00:00+02",NA,"26",452761,6513720,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1176","R311001001","R3104010","La Soloire à Bréville","STD","1984-08-01 00:00:00+02","1989-01-03 00:00:00+01","26",446664,6527115,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1177","R311401001","R3114010","La Soloire à Sainte-Sévère [Sainte-Sévère]","STD","1984-08-01 00:00:00+02","2001-04-01 00:00:00+02","26",447997,6522160,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1178","R314001001","R3140010","La Charente à Cognac","STD","2005-01-01 00:00:00+01",NA,"26",440137,6515505,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1179","R314001002","R3090010","La Charente à Cognac - Saint-Brice","STD","1960-01-01 00:00:00+01","1977-01-01 00:00:00+01","26",445945,6514571,"Service de Prévision des Crues (SPC","HydroPortail/Hydro 2"
"1180","R321401001","R3214010","L'Antenne à Matha","STD","1981-06-01 00:00:00+02","1983-11-01 12:00:00+01","26",442153,6535083,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1181","R321402001","R3214020","L'Antenne aux Touches-de-Périgny [La Cour]","STD","1981-07-01 00:00:00+02","1983-06-01 12:00:00+02","26",446001,6538578,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1182","R321402601","R3214026","L'Antenne à Prignac","STD","2018-05-17 00:00:00+02",NA,"26",439215,6530595,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1183","R324401001","R3244010","L'Antenne à Cognac [Javrezac]","STD","1978-10-01 00:00:00+02","1988-01-08 00:00:00+01","26",438793,6516599,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1184","R324401002","R3244020","L'Antenne à Saint-Sulpice-de-Cognac [Javrezac]","STD","2008-04-01 00:00:00+02","2019-04-08 14:00:00+02","26",437647,6521912,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1185","R324591001","R3245910","Le Ri Bellot à Cherves-Richemont [Bois Roche]","STD","1976-01-01 00:00:00+01","1980-01-01 12:00:00+01","26",437183,6520278,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1186","R406000101","R4062510","Le Né à Nonaville [Pont à Brac]","STD","2015-04-01 00:00:00+02",NA,"26",458315,6496318,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1187","R411001001","R4122510","Le Né à Saint-Fort-sur-le-Né","STD","1969-01-01 00:00:00+01","1993-01-05 00:00:00+01","26",441983,6502660,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1188","R411001002","R4122520","Le Né à Salles-d'Angles","STD","1993-09-15 00:00:00+02","2000-01-01 00:00:00+01","26",438659,6505273,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1189","R413001101","R4122521","Le Né [bras rive gauche] à Salles-d'Angles [Les Perceptiers]","STD","2000-01-01 00:00:00+01",NA,"26",438236,6505365,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1190","R413001201","R4122522","Le Né [bief principal] à Salles-d'Angles [Les Perceptiers]","STD","2000-01-01 00:00:00+01",NA,"26",438229,6505402,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1191","R423001001","R5200010","La Charente à Chaniers - Beillant RD","DEB","2004-03-31 00:00:00+02",NA,"26",425479,6517961,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1192","R423001002","R5200020","La Charente à Chérac - Chez Landart","STD","2005-01-01 00:00:00+01",NA,"26",433507,6515464,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1193","R423001003",NA,"La Charente à Chaniers - Beillant RG","DEB","2018-08-10 00:00:00+02",NA,"26",425492,6517983,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail"
"1194","R502331001","R5023320","La Seugne à Jonzac","STD","2005-05-01 00:00:00+02",NA,"26",431305,6488481,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1195","R502331002","R5023310","La Seugne à Saint-Germain-de-Lusignan","STD","2005-05-01 00:00:00+02",NA,"26",429808,6489379,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1196","R512331001","R5123310","Le bras de la Seugne à Pons - Ancienne","STD","1967-10-01 00:00:00+01","1996-12-31 00:00:00+01","26",423792,6504064,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1197","R512331002","R5123330","Le bras de la Seugne à Pons","STD","2005-01-01 00:00:00+01",NA,"26",423798,6504090,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1198","R512331003","R5123320","Le bras de la Seugne à Saint-Seurin-de-Palenne - La Lijardière","STD","1992-05-31 00:00:00+02",NA,"26",424743,6508747,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1199","R520001001",NA,"La Charente à Saintes - Pont-Palissy","STD","2005-01-01 00:00:00+01",NA,"26",417893,6522872,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail"
"1200","R520001002",NA,"La Charente à Saintes - Saint Sorlin","STD","2005-01-01 00:00:00+01","2010-01-01 00:00:00+01","26",418674,6520712,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail"
"1201","R521001001","R5210010","La Charente à Taillebourg","STD","2005-01-01 00:00:00+01",NA,"26",416835,6532558,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1202","R523001001","R5250020","La Charente à Saint-Savinien","DEB","2002-02-19 00:00:00+01","2005-07-11 00:00:00+02","26",413745,6537937,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1203","R523001002","R5230010","La Charente à Saint-Savinien","STD","2005-01-01 00:00:00+01",NA,"26",414529,6537759,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1204","R608001001","R6092910","La Boutonne au Vert [Pont du Vert] - Ancienne","STD","1969-02-01 00:00:00+01","1998-10-01 12:00:00+02","26",437937,6560452,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1205","R608001002","R6092930","La Boutonne au Vert [Pont du Vert]","STD","2005-01-01 00:00:00+01",NA,"26",437960,6560487,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1206","R608001003","R6092920","La Boutonne à Saint-Séverin-sur-Boutonne [Pont du Vert] - Moulin de Châtre","STD","1993-05-02 00:00:00+02",NA,"26",437007,6559005,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1207","R610001001","R6100010","Le bras de la Boutonne à Nuaillé-sur-Boutonne","STD","2005-01-01 00:00:00+01",NA,"26",434146,6551762,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1208","R611000801","R6110008","La Boutonne à Saint-Julien-de-l'Escap","STD","2018-05-17 00:00:00+02",NA,"26",429207,6543166,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1209","R614291001","R6142910","La Boutonne à Torxé [Pont de Torxé] - Ancienne","STD","1967-11-01 00:00:00+01","1994-10-01 12:00:00+01","26",419572,6545893,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1210","R614291002","R6142930","La Boutonne à Torxé [Pont de Torxé]","STD","2005-01-01 00:00:00+01",NA,"26",419353,6545644,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1211","R614292401","R6142924","La Boutonne à Saint-Jean-d'Angély - Pont Saint-Jacques","DEB","2005-01-01 00:00:00+01",NA,"26",426839,6543539,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1212","R614292402","R6142925","La Boutonne à Saint-Jean-d'Angély - Puychérand","DEB","2009-05-15 00:00:00+02","2015-06-29 00:00:00+02","26",427046,6543856,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1213","R614292403","R6142926","La Boutonne à Saint-Jean-d'Angély - Saint-Eutrope","STD","2009-05-20 00:00:00+02",NA,"26",427176,6544010,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1214","R614292404","R6142927","La Boutonne à Saint-Jean-d'Angély","DEB","2005-01-01 00:00:00+01","2020-09-29 00:00:00+02","26",426839,6543540,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1215","R616461001","R6164610","La Trézence à Puyrolland [Tournay]","STD","1972-06-01 00:00:00+01",NA,"26",419046,6555015,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1216","R616471001","R6164710","La Trézence à Saint-Loup [Pont Rouge]","STD","1981-06-01 00:00:00+02","1998-03-01 12:00:00+01","26",416223,6549201,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1217","R618001001","R6180010","La Boutonne à Tonnay-Boutonne","STD","1990-01-01 00:00:00+01",NA,"26",413362,6547352,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1218","R618291001","R6182910","La Boutonne à Cabariot [Carillon]","DEB","2002-10-24 00:00:00+02","2013-01-01 00:00:00+01","26",403460,6542256,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1219","R713001001","R7124010","L'Arnoult à Pont-l'Abbé-d'Arnoult","STD","1969-08-01 00:00:00+01","1972-07-01 12:00:00+01","26",399030,6532738,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1220","R730001001","R7300010","La Charente à Rochefort","STD","2000-01-01 00:00:00+01",NA,"26",393858,6546197,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1221","R731001001","R7150010","La Charente [estuaire] à Vergeroux [La Sablière]","STD","1975-08-01 00:00:00+01","2015-05-28 14:00:00+02","26",391023,6548180,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1222","S010001001","S0100010","La Seudre à Gémozac","STD","1990-01-01 00:00:00+01","2012-09-24 00:00:00+02","26",409845,6502960,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1223","S011401001","S0114011","La Seudre à Saint-André-de-Lidon [Pont de Saint-André] - S0114011","STD","1969-08-01 00:00:00+01","2014-06-25 12:00:00+02","26",407874,6507386,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"1224","S011401002",NA,"La Seudre à Saint-André-de-Lidon [Pont de Saint-André] - Débitmètre","DEB","2003-05-16 00:00:00+02","2014-06-25 12:00:00+02","26",407874,6507386,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail"
"1225","S011401003","S0114010","La Seudre à Saint-André-de-Lidon [Pont de Saint-André]","STD","2005-01-01 00:00:00+01",NA,"26",407939,6507366,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1226","S011451001","S0114510","La Seudre à Corme-Écluse","STD","1999-11-01 00:00:00+01",NA,"26",400102,6512452,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1227","S012001001","S0120010","La Seudre à Saujon","STD","2005-01-01 00:00:00+01",NA,"26",394555,6515874,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"1228","S013000101",NA,"La Seudre [Estuaire] à Marennes - Marennes","STD","2019-06-27 00:00:00+02",NA,"26",378773,6530663,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail"
"1229","S036401001","S0364010","La Livenne [partielle] à Saint-Aubin-de-Blaye","STD","1976-09-29 00:00:00+01","1983-01-01 12:00:00+01","26",420006,6467321,"DREAL Nouvelle-Aquitaine - UH Giron","HydroPortail/Hydro 2"
