numero,nosta,datedeb,datefin,nature,detail,comment,datemaj,dateenregistrement,datecreation
197505,252,"01/25/96 00:00:00",,"5","50","Photos",,,
197506,252,"01/23/99 00:00:00",,"5","50","Photos",,,
197507,252,"02/09/99 00:00:00",,"5","50","Photos",,,
197508,252,"03/21/01 00:00:00",,"5","50","Photos",,,
197509,252,"11/19/70 00:00:00",,"2","26",,,,
197510,252,"09/30/75 00:00:00",,"2","26",,,,
197511,252,"08/02/02 00:00:00","09/29/02 00:00:00","5","50","Soutien de l'étiage par la retenue de Nouans les Fontaines",,,
197512,252,"06/09/04 00:00:00",,"3","32","Changement de modem et d'alim (batterie 12v maintenant)",,,
197513,252,"04/20/04 00:00:00",,"5","50","PHOTOS",,,
197514,252,"03/08/05 12:10:00",,"5","50","nettoyage seuil",,,
197515,252,"09/26/05 10:40:00",,"5","50","nettoyage seuil",,,
197516,252,"11/10/05 12:15:00",,"5","50","nettoyage seuil",,,
197517,253,"04/19/00 00:00:00",,"5","50","Changement de connecteur série sur la centrale.",,,
197518,253,"07/12/00 00:00:00",,"5","50","Nettoyage préventif de la sonde.",,,
197519,253,"07/20/00 00:00:00",,"3","32","Installation d'une alimentation solaire.",,,
197520,253,"10/10/00 11:05:00",,"5","50","Petit nettoyage en aval immédiat du seuil(feuilles et branches)
Ht avant nettoyage: 277mm
Ht après nettoyage: 272mm",,,
197521,253,"12/21/67 15:00:00",,"5","50","Mise en service de la station.",,,
197522,253,"02/24/70 00:00:00",,"2","21","Modification en basses et moyennes eaux.",,,
197523,253,"09/16/70 00:00:00",,"2","26","Modification en basses et moyennes eaux.",,,
197524,253,"05/07/72 00:00:00",,"2","26","Modification en basses et moyennes eaux.
Pas d'information sur cette période du 7/5 au 7/9/1972",,,
197525,253,"09/07/72 00:00:00",,"2","26","Reprise de la courbe antérieure au 7/5/1972",,,
197526,253,"01/11/73 00:00:00","03/14/73 00:00:00","1","16","Travaux de curage",,,
197527,253,"01/12/73 00:00:00",,"2","22",,,,
197528,253,"03/22/74 00:00:00",,"2","21","Modification en basses eaux.",,,
197529,253,"02/21/77 00:00:00",,"2","21","Modification en basses eaux.",,,
197530,253,"07/07/77 00:00:00",,"5","50","Un orage de grande intensité (ex: à Tauxigny, 115mm ont été receuillis en deux heures environ) a apporté sur le bassin de l'Echandon une pluie moyenne de 80mm.",,,
197531,253,"07/08/77 00:00:00",,"2","21","La station est endommagée par la crue exceptionnelle ( serait de l'ordre de la centennale).",,,
197532,253,"07/21/77 00:00:00","07/22/77 00:00:00","1","16","Travaux de remise en état de la station.",,,
197533,253,"02/20/78 00:00:00","03/23/78 00:00:00","1","16","Station endommagée par un accident de la circulation, le limnigraphe est déplacé quelques dizaines de mètres en amont. L'échelle serait restée à son emplacement.",,,
197534,253,"12/05/78 00:00:00",,"2","26","Modification en basses eaux.",,,
197535,253,"03/04/80 00:00:00",,"2","26","Modification en basses eaux.",,,
197536,253,"12/21/82 00:00:00",,"2","21","Modification en basses eaux.",,,
197537,253,"04/27/86 00:00:00",,"2","21","Modification en basses eaux.",,,
197538,253,"11/09/87 00:00:00",,"2","20","Début des travaux de réfection du pont, échelle démontée sans repère par l'entreprise.
Un repère (Goujon de fixation de l'échelle) est toutefois trouvé et estimé à la cote de 1,92m.",,,
197539,253,"11/30/87 00:00:00",,"5","50","Pose d'une échelle provisoire sur la passerelle en bois construite provisoirement pour les travaux.
Pas de trace de repérage par rapport à l'échelle d'origine.",,,
197540,253,"03/08/88 00:00:00",,"5","50","Démontage de la passerelle provisoire ainsi que l'échelle.",,,
197541,253,"03/31/88 00:00:00",,"2","20","Installation d'une échelle(Tronçon de 1m) dans la section de la prise d'eau du limnigraphe, coté RD.
Modification de la courbe sur toute la gamme de hauteurs.",,,
197542,253,"01/13/89 00:00:00",,"5","50","Nivellement de rattachement à l'échelle d'origine: le ""0"" de la nouvelle échelle est à -34cm par rapport à celui d'origine.",,,
197543,253,"06/20/88 00:00:00",,"5","50","Pose d'une échelle à l'aplomb de la colonne du limnigraphe (RG) et à la même cote que celle en RD.
Série de photos de la station et de ses environs.",,,
197544,253,"10/07/89 00:00:00",,"2","24","Barrage de pierre construit par des pécheurs où autre personnes.
Malgré un étalement vers l'aval des pierres formant le barrage sur le contrôle, le12/10/1989, celui-ci se trouve modifié.
Modification en basses eaux.",,,
197545,253,"10/12/89 00:00:00",,"5","50","Etalement vers l'aval des pierres formant le barrage sur le contrôle.",,,
197546,253,"08/17/89 00:00:00",,"5","50","Photo de la trés forte eutrophisation à cette période de sécheresse.",,,
197547,253,"11/15/81 00:00:00",,"5","50","Série de photos de la station et de ses environs.",,,
197548,253,"05/01/90 00:00:00","09/01/90 00:00:00","5","50","Très forte eutrophisation à cause de la sécheresse entre le seuil naturel de contrôle et la station. Influence sur les hauteurs constatées. ",,,
197549,253,"02/17/91 00:00:00",,"2","21","Modification en basses eaux",,,
197550,253,"01/15/92 00:00:00",,"2","26","Modification en basses eaux.",,,
197551,253,"09/03/92 00:00:00","09/28/92 00:00:00","5","50","Installation d'un limnigraphe provisoirement sous le pont, le temps de la construction d'un seuil en béton situé dans l'axe de la section du limnigraphe démonté.Nivellement du ""0"" de l'échelle avant démontage par rapport à un repère situé sur l'extrémité de la rembarde béton(l'arrondi) coté amont RG. Le ""0"" est à -5,265m du repère. A noter que ce repère s'ajoute à celui pris le 13/01/1989.
Série de photos des travaux.",,,
197552,253,"09/28/92 00:00:00",,"2","24","Les travaux du seuil béton sont terminé, installation 5m en amont de celui-ci de l'échelle et du limnigraphe.
Modification en basses et moyennes eaux.",,,
197553,253,"09/29/92 00:00:00",,"5","50","Nivellement du ""0"" de l'échelle par rapport au repère situé sur la rembarde(3/9/1992).
Le ""0"" est à -5,275m du repère soit 1cm plus bas que celui d'avant et à -35cm par rapport à celui de l'échelle d'origine.
L'écoulement nul se situe aproximativement à la cote de 0,13m.",,,
197554,253,"11/02/93 00:00:00",,"2","24","Mise en place d'un enrochement complémentaire en aval immédiat du seuil sur une dizaine de mètre.
L'enrochement n'a pas été assez enfoncé et les basses eaux en sont influencées. ",,,
197555,253,"05/27/94 00:00:00",,"3","30","Installation d'une centrale d'acquisition télétransmise CR2M fixée sur la rambarde béton du pont et d'un capteur USi.",,,
197556,253,"12/11/98 00:00:00",,"5","50","Mr LACOTE se présente comme technicien de rivière, employé par le syndicat de l'échandon à raison d'une journée par semaine. Le reste du temps, il s'occupe des rivières de la vallée de l'Indre située entre Courcay et Pont-de-Ruan.
Il a un bureau à la mairie d'Artannes et joignable au 06 83 10 09 06",,,
197557,253,"11/02/95 00:00:00",,"5","50","Constat d'un chantier de nettoyage des rives et du lit de l'échandon en amont de la station. Ce chantier a débuté vraisemblablement mi-octobre et fini fin novembre.",,,
197558,253,"05/01/98 19:00:00",,"2","21","Changement de courbe de tarage en basses eaux. Le changement a été effectué au moment de la crue mais le changement s'est fait progressivement sans doute avant et après cette crue. Ce changement est plutôt dû a une accumulation de dépôt de toute sorte dans l'enrochement aval du seuil et par conséquence modifie le contrôle.
",,,
197559,253,"01/15/98 00:00:00",,"3","32","Changement de sonde USi",,,
197560,253,"08/04/98 00:00:00",,"5","50","Nettoyage préventif de la sonde.",,,
197561,253,"10/23/98 00:00:00","11/16/98 10:30:00","4","42","Nettoyage du seuil (petit tronc d'arbre bloqué) et nettoyage préventif de la sonde.",,,
197562,253,"04/27/99 00:00:00",,"5","50","Nettoyage préventif de la sonde.",,,
197563,253,"10/25/99 00:00:00","10/28/99 00:00:00","5","50","Travaux d'aménagement des accès à la centrale et à l'échelle. ",,,
197564,253,"12/20/99 00:00:00",,"5","50","Nettoyage du seuil (branchages) Ht: 725mm -> 705mm",,,
197565,253,"02/12/01 08:00:00","03/09/01 14:35:00","1","17","Vol de l'armoire avec les appareils ainsi que le panneau solaire entre le 12/02 et le 16/02/2001.",,,
197566,253,"03/09/01 14:35:00",,"5","50","Installation provisoire d'une centrale dans une cabine métallique.
Les traces du maxi de la dernière montée est relevée à la cote de 920mm.",,,
197567,253,"02/20/01 10:10:00","02/20/01 10:30:00","5","50","Passage à la station pendant la période d'absence d'information, le jaugeage a été fait à la côte:  433mm.",,,
197568,253,"08/30/01 00:00:00",,"3","30","installation définitive après le vol: armoire + nouveaux appareils
Photos",,,
197569,253,"09/25/01 14:20:00","10/16/01 13:15:00","1","11","Défaut de télétransmission ayant conduit à la perte des données. Débranchement du modem.",,,
197570,253,"01/01/93 00:00:00",,"5","50","Photos",,,
197571,253,"01/25/95 00:00:00",,"5","50","Photos",,,
197572,253,"12/01/98 00:00:00",,"5","50","Photos",,,
197573,253,"02/10/99 00:00:00",,"5","50","Photos",,,
197574,253,"05/25/99 00:00:00",,"5","50","Photos",,,
197575,253,"06/17/02 00:00:00",,"3","32","Changement de centrale et de modem",,,
197576,253,"05/01/01 00:00:00",,"2","26","Changement de courbe de tarage en basses eaux. Le changement a été effectué au moment de la crue maxi de l'année mais le changement s'est fait progressivement sans doute avant et après cette crue. Ce changement est plutôt dû a une accumulation de dépôt de toute sorte dans l'enrochement aval du seuil et par conséquence modifie le contrôle. C'est la deuxième fois que le phénomène est constaté depuis la mise en place du seuil, le 02/11/1993. A moins que ce ne soit le seuil qui remonte...
",,,
197577,253,"11/24/03 00:00:00",,"5","50","Souche sur seuil pas enlevé, influence estimé à environ 8 mm.",,,
197578,253,"01/18/04 00:00:00",,"2","21","Après des événements pluvieux importants, le seuil a, semble-t-il, été nettoyé. La courbe revient sur la pécédente.",,,
197579,253,"04/20/04 00:00:00",,"5","50","PHOTOS",,,
197580,253,"09/26/05 09:30:00",,"5","50","seuil légèrement encombré",,,
197581,253,"11/14/05 11:00:00",,"5","50","buche sur seuil, montée rapide",,,
197582,253,"10/13/05 12:38:00",,"5","50","constat de vidange d'étang, mise en test de la centrale n°4957",,,
197740,259,"08/01/96 14:00:00",,"5","50","Mise en service de la station.",,,
197741,259,"11/24/94 00:00:00","07/30/96 00:00:00","5","50","Réalisation de mesures ponctuelles (1/mois)",,,
197742,259,"07/27/97 04:01:00","07/29/97 10:06:00","1","11",,,,
197743,259,"04/01/99 00:00:00","06/29/99 00:00:00","4","43","Ht-Temps influençées par la végétation aquatique.",,,
197744,259,"02/20/98 00:00:00",,"2","24","Construction d'un seuil en béton
L'altitude du point bas du seuil: 112,20m (à vérifier)
Soit un DEBIT NUL à la cote de 0.17m à l'échelle
fini le 26/02/1998",,,
197745,259,"02/10/98 00:00:00","02/20/98 00:00:00","4","41","Durée des travaux de construction du seuil",,,
197746,259,"12/24/97 00:00:00",,"5","50","Nivellement du ""0"" de l'échelle par rapport au repère NGF situé sur le pont en aval R.D.(voir événement du 27/01/2003)
Altitude du NGF: 115,822m
Altitude du ""0"" de l'échelle: 112,03m
",,,
197747,259,"03/12/98 00:00:00","03/13/98 00:00:00","5","50","Série de photos après la construction du seuil",,,
197748,259,"01/15/98 00:00:00",,"5","50","Série de photos avant la construction du seuil",,,
197749,259,"05/30/00 14:00:00",,"3","32","Mise en place d'une alimentation solaire
Série de photos (seuil noyé)",,,
197750,259,"03/15/00 00:00:00","11/01/00 00:00:00","5","50","Ht-Temps influençées par la végétation aquatique.",,"04/08/09 09:05:00",
197751,259,"11/10/00 00:00:00",,"5","50","Constat que le seuil n'est presque plus sous l'influence aval.",,,
197752,259,"02/15/01 14:00:00",,"5","50","Constat que le seuil est noyé mais à cause de l'importance du débit (3,77m3/s). ",,,
197753,259,"11/20/96 00:00:00",,"5","50","nettoyage section de mesure",,,
197754,259,"12/17/96 00:00:00",,"3","32","changement centrale",,,
197755,259,"06/03/97 00:00:00",,"5","50","nettoyage autour sonde",,,
197756,259,"10/23/97 00:00:00",,"5","50","nettoyage section de mesure",,,
197757,259,"11/13/97 00:00:00",,"5","50","nettoyage section de mesure",,,
197758,259,"11/18/97 00:00:00",,"5","50","nettoyage section de mesure",,,
197759,259,"02/07/98 00:00:00","02/10/98 00:00:00","1","11","changement piles",,,
197760,259,"03/17/98 00:00:00",,"5","50","nettoyage sonde",,,
197761,259,"03/25/98 00:00:00",,"3","32","changement centrale",,,
197762,259,"10/20/98 00:00:00",,"3","32","changement centrale (3301)",,,
197763,259,"03/11/99 00:00:00",,"3","32","changement centrale (4955)",,,
197764,259,"05/18/99 00:00:00",,"5","50","seuil noyé",,,
197765,259,"04/04/00 00:00:00",,"5","50","seuil noyé",,,
197766,259,"08/29/00 00:00:00",,"3","32","changement modem",,,
197767,259,"07/31/01 08:01:00","08/02/01 13:34:00","1","11","reset : réveil impossible",,,
197768,259,"08/21/02 09:51:00","08/29/02 13:41:00","1","11","Changement de centrale",,,
197769,259,"05/25/01 00:00:00","01/01/02 00:00:00","5","50","Ht-Temps influençées par la végétation aquatique.",,,
197770,259,"10/04/01 00:00:00","10/06/01 00:00:00","5","50","Faucardage de la végétation aquatique par le syndicat de la Conie.Confirmé par M.Vandromme(Président)",,,
197771,259,"09/25/00 00:00:00",,"5","50","Faucardage de la végétation aquatique par le syndicat de la Conie.",,,
197772,259,"06/29/99 00:00:00",,"5","50","Faucardage de la végétation aquatique par le syndicat de la Conie, non confirmé par celui-ci.",,,
197773,259,"01/27/03 16:00:00",,"5","50","Après renseignement auprès de l'IGN de Blois (Mr Guichard 02 54 78 60 80), le repére NGF(n°128) situé sur le parapet du pont (D1117), coté aval et rive droite, est à une altitude de 115,822m
L'altitude du ""0"" de l'échelle est donc de 112,03m
",,,
197774,259,"06/20/02 00:00:00",,"5","50","Changement de centrale d'acquisition et nettoyage de la sonde.",,,
197775,259,"06/25/03 00:00:00",,"5","50","Faucardage de la végétation aquatique par le syndicat de la Conie. Confirmé par M.Vandromme(Président)",,,
197776,259,"03/18/03 00:00:00","09/23/03 00:00:00","5","50","Influence de la végétation aval, correction des hauteurs",,,
197777,259,"07/25/05 00:00:00",,"5","50","Faucardage de la végétation aquatique par le syndicat de la Conie. Confirmé par M.Vandromme(Président)",,,
197778,259,"05/11/04 00:00:00",,"3","32","Toujours avec le même capteur USi, remplacement de la centrale CR2M par une ALCYR2",,,
197779,259,"04/15/04 00:00:00",,"5","50","PHOTOS",,,
197780,259,"08/19/03 00:00:00",,"2","26","nettoyage de la sonde",,,
197781,259,"06/07/04 14:00:00",,"3","32","plus de ligne téléphonique",,,
197782,259,"06/14/04 14:15:00",,"2","26","influence aval visible",,,
197783,259,"10/26/04 13:40:00",,"5","50","RAZ fichier",,,
197784,259,"05/12/05 12:53:00",,"2","26","influence aval",,,
197785,259,"06/14/05 13:09:00",,"2","26","seuil noyé",,,
197786,259,"09/22/05 13:38:00",,"2","26","sous influence aval",,,
197787,259,"12/01/05 13:32:00",,"2","26","nettoyage sonde",,,
197826,262,"06/12/02 00:00:00",,"5","50","Photos du site des mesures ponctuelles. Aval de Meung, à la hauteur de l'ancienne station d'épuration",,"01/25/10 10:31:00",
197827,262,"09/16/04 00:00:00",,"5","50","Photos de reconnaissance de site pour l'installation d'une station de mesure.
1er site: Aval de Meung, à la hauteur de l'ancienne station d'épuration
2ème site: au lieu-dit""Baulette"" à Baule",,"01/25/10 10:49:00","01/25/10 10:49:00"
197828,262,"09/05/06 00:00:00",,"5","50","Photos du site après l'installation de la station",,"01/25/10 10:50:00","01/25/10 10:50:00"
197829,262,"08/01/06 00:00:00",,"5","50","Déboisement de la rive gauche à la hauteur de la futur station et sur 100m en amont.",,"01/25/10 10:53:00","01/25/10 10:53:00"
197830,262,"11/21/06 00:00:00",,"5","50","Photos du site de la station",,"01/25/10 10:53:00","01/25/10 10:53:00"
197831,262,"05/06/08 00:00:00",,"5","50","Photos du site de la station envahie par la végétation aquatique.",,"01/25/10 10:55:00","01/25/10 10:55:00"
197832,262,"03/23/09 00:00:00",,"5","50","Photos du site de la station",,"01/25/10 10:55:00","01/25/10 10:55:00"
197833,262,"08/22/06 16:45:00",,"5","50","Mise en service de la station",,"01/25/10 10:59:00","01/25/10 10:59:00"
197834,262,"03/06/07 00:00:00",,"5","50","Nivellement du ""0"" de l'échelle(D.Roncery et V.Leluant) - Altitude: 83.17m",,"01/25/10 11:00:00","01/25/10 11:00:00"
197835,262,"07/28/09 04:00:00","07/28/09 16:00:00","1","16","Modernisation CRISTAL de la station",,"01/29/10 11:07:00","01/25/10 11:01:00"
197836,262,"07/25/07 00:00:00",,"2","26","Détarage suite à un vannage",,"01/25/10 11:03:00","01/25/10 11:03:00"
197837,262,"11/06/08 23:30:00","11/09/08 18:00:00","1","17","Passage du pic de crue de la Loire: refoulement des eaux de la Loire dans le lit des Mauves",,"01/28/10 16:42:00","01/28/10 16:42:00"
197838,262,"03/20/09 15:00:00","04/28/09 12:00:00","1","13",,,"01/29/10 11:01:00","01/29/10 11:01:00"
197839,262,"07/14/09 09:00:00","07/17/09 15:00:00","1","17","Vol de l'alimentation (batterie et panneau solaire",,"01/29/10 11:02:00","01/29/10 11:02:00"
197840,262,"08/07/09 20:12:00","08/10/09 13:18:00","1","12","défaut de l'interface Alcomus",,"01/29/10 11:04:00","01/29/10 11:04:00"
197841,262,"10/24/09 03:49:00","10/26/09 01:50:00","1","17","Défaut de collecte des données",,"01/29/10 11:05:00","01/29/10 11:05:00"
197842,262,"12/12/09 19:20:00","12/16/09 11:00:00","1","17","Défaut d'alimentation et modem",,"01/29/10 11:06:00","01/29/10 11:06:00"
197843,262,"07/28/11 00:00:00","07/31/11 00:00:00","1","11","défaut d'alimentation",,"07/20/12 10:09:00","07/20/12 10:08:00"
